text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
"sữa tốt ngon bổ rẻ , lần đầu mình mua cũng thấy ưng_ý . giao hàng lại nhanh . sau mình lại ủng_hộ",1,0,0,1,1,0
"shop gói hàng bao kĩ nha , không sợ méo_mó bể vỡ . tks shop . sẽ ủng_hộ shop tiếp",0,0,0,0,1,0
"giao hàng nhanh , đóng_gói cẩn_thận hộp không bị móp méo . sữa rất thơm , còn chất_lượng thì mới cho bé uống nên cần theo_dõi nếu bé hợp với sữa sẽ ủng_hộ shop dài_dài",0,0,0,1,1,0
date ngắn hơn hôm trước,0,0,-1,0,0,0
chưa dùng nhưng thấy hộp bên ngoài có vẻ chuẩn .,0,0,0,0,0,1
mua mấy lần rùi nhưng lần này thất_vọng nhất vì hộp bị móp dã_man luôn 😂,0,0,0,0,-1,0
"đã sử_dụng dịch_vụ giao hàng cấp_tốc trong 4h của qui_định lúc đặt_hàng , đặt trước 12h trưa thì sẽ nhận hàng trong ngày nhưng qua_ngày hôm sau vẫn chưa nhận được hàng , đặt 3 lần , 2 lần sau đều bị . phải gọi lên shope để yêu_cầu mới giao . mong cty làm_việc lại với bên dịch_vụ này .",0,-1,0,0,-1,0
"giao đúng sản_phẩm , giao hàng nhanh . sẽ ủng_hộ shop lần sau . cảm_ơn shop",0,0,0,0,1,0
"sản_phẩm tốt , giao hàng nhanh , giá_cả phù_hợp tiếp_tục ủng_hộ shop .",1,0,0,1,1,0
"giao hàng nhanh_chóng , giá_cả sản_phẩm hợp_lý , chất_lượng sản_phẩm tốt",1,0,0,1,1,0
"hơi móp cả 2 hộp nhưng chưa bị bật sữa ra nên cho 5 sao , giao từ thành_phố hcm về nghệ_an mà nhanh như chớp",0,0,0,0,1,0
"mình đã nhận được hàng , chọn giao hàng hoả_tốc nên nhanh quá , vừa đặt tiếng sau đã nhận shop nhé , hết_mình ủng_hộ tiếp",0,0,0,0,1,0
"thời_gian giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng tốt . hài_lòng",0,0,0,1,1,0
giao hàng hơi lâu vì đợt đóng hàng cẩn_thận : ),0,0,0,0,-1,0
đóng_gói rất cẩn_thận,0,1,0,0,1,0
"giao hang nhanh , sữa ngon , bé rất thích , hộp hơi méo chút nhưng không ảnh_hưởng đến chất_lượng sữa , sẽ ủng_hộ shop dài_dài .",0,0,0,1,1,0
check mã_vạch oke mua nhièu lần rồi ạ .,0,0,0,0,0,1
"nhận đủ hàng , mình thấy dùng yubest core tuy không mềm_mại như night nhưng tổng_thể ok hơn",0,0,0,1,1,0
giao hàng nhanh . đóng_gói chắc_chắn,0,0,0,0,1,0
"sữa uống thơm ngon , béo ngậy , con rất thích . uống hết 1 hộp mà mình đã thấy bé na ăn ngon_miệng hẳn , cân nặng của con cũng được cải_thiện phục_vụ tốt , lần thứ 2 mua hàng mình rất hài_lòng . lại săn được giá sale quá hời luôn 😁 chúc shop buôn may bán đắt và luôn có nhiều chương_trình ưu_đãi",1,1,0,1,0,0
"giao hàng nhanh , mua nhiều lần rồi lần nào cũng ưng . đóng_gói cẩn_thận",0,0,0,0,1,0
"shop bán giá chuẩn hơn chỗ khác , đóng_gói cẩn_thận có lớp chống sốc . hình_như mẫu mới hơn hay gửi nhầm thì không biết nữa",1,0,0,0,1,0
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,0,0,0,1,0,0
thời_gian giao hàng lâu,0,0,0,0,-1,0
giao hàng nhanh đóng_gói cẩn_thận mua lần đầu chưa dùng nên chưa biết . đánh_giá shop 5 sao,0,0,0,0,1,0
hàng chuẩn hạn sử_dụng còn dài nha ! shop chuẩn_bị hàng rất nhanh ! nên mua ạ !,0,0,1,0,1,1
chất_lượng tuyệt_vời,0,0,0,1,0,0
"giao hàng gói cẩn hộ shop thường_xuyên , .",0,0,0,0,1,0
chất_lượng sản_phẩm tuyệt_vời . giao hàng nhanh và đóng_gói chắc_chắn,0,0,0,1,1,0
"mua nhiều lần rồi . chất_lượng tốt , giá_thành rẻ hơn mình mua ngoài . có tem đầy_đủ",1,0,0,1,0,1
shop chuẩn_bị đồ nhanh . bọc hàng rất cẩn thẩn . sẽ ủng_hộ shop dài_dài . giá_thành hợp_lý hơn ngoài . date_xa,1,0,1,0,1,0
"đã nhận được hàng , đóng_gói cẩn_thận tuy_nhiên giao hàng lâu quá . hi_vọng sữa chuẩn auth .",0,0,0,0,-1,0
sản_phẩm tuyệt_vời,0,0,0,1,0,0
"sữa rất tốt , đóng_gói chắc_chắn , bé t1 uống sữa shop giờ bé 2 cũng uống luôn nè",0,0,0,1,1,0
sản_phẩm chính hãng rất 👌,0,0,0,0,0,1
"giao hàng nhanh_chóng , giá_thành tốt , chất_lượng phù_hợp với giá tiền",1,0,0,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , sữa ngọt thật",0,0,0,1,1,0
"date tháng 12 , giao hàng nhanh nhưng đã dặn shop không lấy hương đào nhưng shop vẫn lấy . giá mềm còn chất_lượng bé dùng xong sẽ đánh_giá lần sau",1,-1,1,0,1,0
sản_phẩm đúng với hình_ảnh của shop giá_thành sản_phẩm cũng như chất_lượng rất tốt,1,0,0,1,0,1
"giao hàng nhanh và gói hàng rất cẩn_thận . , đã mua của shop nhiều lần . , sẽ tiếp tích ủng_hộ shop",0,0,0,0,1,0
"shop giao hàng nhanh , đóng_gói rất cẩn_thận . ủng_hộ shop tiếp .",0,0,0,0,1,0
thời_gian giao hàng nhanh . đóng_gói sản_phẩm chắc_chắn . sản_phẩm pk,0,0,0,0,1,0
"đã nhận được sản hàng gói sản_phẩm kĩ , chắc_chắn !",0,0,0,0,1,0
quá chán vì vỏ ngoài bọc cẩn_thận mà bên trong hộp méo_mó tiền triệu mà nhận được hàng quá thất_vọng,0,0,0,0,-1,0
shop giao hàng nhanh . hàng chuẩn . sẽ ủng_hộ shop tiếp lần sau .,0,0,0,0,1,1
giao hàng nhanh hết hàng shop có gọi hỏi đổi loại . loại mới chưa dùng nên chưa rõ thấm hút tn,0,1,0,0,1,0
"thời_gian giao hàng nhanh , đóng_gói cẩn_thận . sữa đúng chuẩn của hãng , bé mình thích uống",0,0,0,0,1,1
"shop giao hàng nhanh , bọc đẹp , sữa giống như giới_thiệu , con thích sẽ ủng_hộ tiếp",0,0,0,0,1,0
shop rất nhiệt_tình . đóng_gói hàng rất cẩn_thận thế này đây . sẽ ủng_hộ lần sau,0,1,0,0,1,0
"hàng đóng_gói chắc_chắn , mua được rẻ hơn gần 100k . bé nhà m uống sữa này mê lắm",1,0,0,0,1,0
"đóng_gói chắc_chắn , shop nhiệt_tình",0,1,0,0,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , đã mua nhiều lần và rất yên_tâm về sản_phẩm .",0,0,0,0,1,0
đóng_gói kĩ chuyển nhanh tóm lại rất oke,0,0,0,0,1,0
"giao hàng nhanh kinh_khủng ,",0,0,0,0,1,0
từ hn tới hcm trong hai ngày v là quá nhanh . đóng_gói kĩ_càng . hàng chuẩn,0,0,0,0,1,1
sữa ngon con mình khá thích nhưng giá rẻ thế này không biết sao vì bên nga đã 30k rùi ạ,1,0,0,1,0,0
"hình 1 là hình em mua tại cửa_hàng , hình 2 đặt của shop cho em hỏi tại_sao nắp lại khác và mùi_vị sữa cũng không giống như em mua tại cửa_hàng ạ",0,0,0,0,0,-1
date mới oke,0,0,1,0,0,0
"đã nhận hàng , giao hơi lâu , hàng ok , giá rẻ , dùng hết sẽ mua tiếp",1,0,0,1,-1,0
"shop giao hàng rất lâu , không như quảng_cáo nhắn_tin . tin nhắn với shop toàn tin trả_lời tự_động . cho mã giảm_giá thì hết hạn thì không dùng đc . đặt thêm thì mãi không giao . chán thái_độ .",0,-1,0,0,-1,-1
chưa mở ra nhưng mình mua trên shope khá nhiều rồi . shop giao hàng nhanh,0,0,0,0,1,0
giao hàng nhanh . đóng_gói cẩn_thận chắc_chắn . chưa dùng hy_vọng là tốt,0,0,0,0,1,0
"đã nhận được sản_phẩm , sản_phẩm có tem chất_lượng , giao hàng cũng nhanh , yên_tâm , sẽ tiếp_tục ủng_hộ",0,0,1,0,1,1
"form bỉm tương_đương angel , không mềm như angel nhưng thấm hút tốt , đũng dài hơn 1 chút , đêm không bị tràn .",0,0,0,1,0,0
"sp tốt , bé nhà mình rất thích",0,0,0,1,0,0
"shop gói hàng cẩn_thận túi sữa nguyên_vẹn , bột sữa thơm ngon còn rất mới",0,0,0,1,1,0
sản_phẩm rất tốt,0,0,0,1,0,0
"đã nhận được hàng , đóng_gói đảm_bảo , hộp không bị mốp méo ! nhưnh hạn sử_dụng hơi gần",0,0,-1,-1,1,0
đóng_gói cẩn_thận . sữa mới hạn sử_dụng tận 2022 . con mình uống chịu sẽ ủng_hộ shop tiếp .,0,0,1,0,1,0
"giao hàng nhanh . shipper vui_vẻ , nhiệt_tình . sẽ tiếp_tục ủng_hộ .",0,1,0,0,1,0
"giao hàng lâu , đặt từ 12 / 12 mà đến 17 / 12 mới nhận được hàng , mua 3 hộp cả 3 hộp đều móp nhiều . ko biết có nên mua lần sau ko ?",0,0,0,0,-1,0
"mình thấy hài_lòng đầu_tiên là có tùy_chọn giao hàng nhanh trong 4h , sữa là sản_phẩm thiết_yếu cho em bé nên cần phải giao nhanh_chóng như_vậy . , lần trước mua lazada rẻ hơn mấy chục nghìn nhưng mà bé giảm hẳn lượng bú , nên giờ mình đổi sang shope xem thế_nào . mặc_dù biết là hàng chính hãng chất_lượng như nhau",0,0,0,0,1,1
"khi nhận hàng hộp sữa hơi bị méo một_chút , mở hộp thấy sữa thơm , mịn . nếu bé dùng hợp sẽ tiếp_tục ủng_hộ shop",0,0,0,1,-1,0
vẫn chưa tìm đk chỗ nào bán sữa rẻ hơn ở đây . vậy nên còn phải ủng_hộ shop dài_dài nữa,1,0,0,0,0,0
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp chắc_chắn",0,0,0,1,1,0
hàng hạn sử_dụng 3 / 6 / 202 mình rất hài_lòng .,0,0,1,1,0,0
"giao hàng nhanh , đóng_gói cẩn_thận . chất_lượng thì chưa rõ .",0,0,0,0,1,0
"sản_phẩm hạn sử_dụng xa , đóng_gói cẩn_thận , giao hàng nhanh sẽ ủng_hộ shop nhiều",0,0,1,1,1,0
giao hàng rất nhanh . nếu hàng chuẩn sẽ ủng_hộ tiếp ạ,0,0,0,0,1,0
"mua 2 lần của shop rồi rất ưng , date còn xa có check mã_vạch đầy_đủ , lần sau sẽ ủng_hộ tiếp , chúc shop buôn may bán đắt",0,0,1,0,0,1
mình đặt hộp sữa số 3 tổ mẫu mới mà shop giao mẫu cũ lại bị móp 1 ít_nữa . toàn mua sữa của shop nhưng lần này chưa hài_lòng,0,0,0,0,-1,0
"mua 2 hộp thấy 1 hộp có tem giá 1 hộp ko . 2 hộp 2 hạn sử_dụng khác nhau cơ_mà hạn sử_dụng xa nên ok . cơ_mà cái tem chống hàng giả hãm quá . hộp nào tem cũng cứ như là bóc từ đâu dán vào chứ không phải tem của nó ấy . cơ_mà test thử sữa thấy oke nên thôi trừ 1 sao . sữa thơm , vị ngọt hơn các sữa khác",0,0,1,1,0,-1
sản_phẩm chính hãng ạ . shop giao hàng nhanh ạ . hi,0,0,0,0,1,1
gói hàng cẩn_thận . sản_phẩm đúng mô_tả . chất_lượng oke,0,0,0,1,1,0
"đóng_gói sản_phẩm đẹp , giao hàng nhanh , nhưng hộp sữa bị móp . ko biết do vận_chuyển hay do shop đóng ?",0,0,0,0,1,0
shop đóng hàng cẩn_thận . sữa thơm và giá thì quá oke,1,0,0,1,1,0
"shop giao hàng nhanh , đóng_gói kỹ , chất_lượng không cần bàn cải vì uống rất nhiều hộp rồi",0,0,0,1,1,0
lưu_ý hàng abbot chạy flash sale nên để hạn sử_dụng 2021 cho khách_hàng khỏi hụt_hẫng khi nhận hàng nha shop . hàng mình bị móp méo nhưng ngại thủ_tục trả hàng thôi shop,0,-1,0,0,-1,0
"mua lần thứ n của shop r , rất hài_lòng , giá rẻ chất_lượng tốt , cảm_ơn shop",1,0,0,1,0,0
"shop phục_vụ nhiệt_tình , giao hàng rất nhanh , sản_phẩm tốt",0,1,0,1,1,0
"giá_cả phải_chăng , đóng_gói cẩn_thận sẽ ủng_hộ lâu_dài",1,0,0,0,1,0
"shop đóng_gói rất cần thận . sữa ngậy , dễ lại rẻ hơn chỗ khác , sẽ còn ủng_hộ shop tiếp",1,0,0,1,1,0
"check mã_vạch ra đúng sản_phẩm . mẫu_mã và màu sữa hơi khác so với chỗ khác mình mua trước đó , không biết có phải do 2019 và 2020 mẫu khác nhau ko ?",0,0,0,0,0,1
"đặt sữa cho bé mình uống từ lúc 4 tháng đến nay bé được 8 tháng vẫn uống của shop . sữa thì ok , mà ship cực_kì lâu rất bực_mình . lúc thì hai ngày đã có lúc thì tận 5 ngày chưa thấy đâu . sữa này mình ở quận 2 thì tìm mua không có mà con lỡ uống hợp ròi , có hôm con hết sữa mà vẫn chưa giao . , rất bực",0,0,0,1,-1,0
"hàng chuẩn , hạn sử_dụng mới , lần đầu mua rất hài_lòng . sẽ còn ủng_hộ dài nhé .",0,0,1,0,0,1
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm chắc_chắn , shop phục_vụ tốt ,",0,1,0,1,1,0
"mua lần 3 rồi lần này giao lâu mất cả tuần liền , nhưng bù lại được mã giảm_giá rẻ , sẽ ủng_hộ thêm",1,0,0,0,-1,0
"sản_phẩm oki ạh đã mua của shop nhiều lần . nhưng lần này nhân_viên giao hàng siêu lâu , không gọi giao hàng cho khách làm mình chờ dài cả cổ 😂 😂 😂 😂 😁",0,0,0,1,-1,0
"sản_phẩm_chất_lượng tốt , m đã mua lần 2 rồi , giao hàng bị trễ 2 ngày .",0,0,0,1,-1,0
bé rất thích . nhưng sữa bị ngọt quá,0,0,0,-1,0,0
"giao hàng nhanh . đóng_gói cẩn_thận , chắc_chắn . rất đáng tiền .",1,0,0,0,1,0
giá tốt và chăm_sóc khách_hàng tốt . lại được shop tặng mã giảm_giá nữa .,1,1,0,0,0,0
"sữa tốt , uống 2 hôm_nay đã thấy cải_thiện tiêu_chảy rùi . hy_vọng mai sẽ đỡ hẳn . thấy con bị đi_ngoài mấy hôm xót quá , hjx . cảm_ơn shop tư_vấn nhiệt_tình nhé .",0,1,0,1,0,0
"hàng giao nhanh , đóng_gói chèn xốp cẩn_thận , kỹ_càng . đã mua nhiều lần của shop . hi_vọng hàng chuẩn .",0,0,0,0,1,0
"mua lần thứ 4 - 5 của shop rồi . mọi lần giao hàng rõ nhanh , lần này hơi chậm . sữa okie , mình đổi sang friso cho bé hy_vọng bé lên kg .",0,0,0,0,-1,0
"sữa mùi_vị bé rất thích , mong sẽ hợp với thể_trạng của bé , shop giao hàng nhanh , đóng_gói cẩn_thận .",0,0,0,1,1,0
sản_phẩm đúng như bài đăng . đóng_gói sap kỹ_càng giao hàng hơi chậm,0,0,0,0,-1,0
đóng_gói cẩn_thận và giao hàng nhanh_chóng . sữa là sản_phẩm cần uy_tín cho các con sử_dụng . nên mẹ nào cần thì yên_tâm chọn shop phục_vụ .,0,0,0,0,1,1
"chất_lượng sản_phẩm , tuyệt_vời . đóng_gói sản_phẩm chắc_chắn . giao nhanh",0,0,0,1,1,0
chất_lượng ổn . shop bọc hàng kỹ . giao hàng nhanh . cảm_ơn shop nhé,0,0,0,1,1,0
"sữa đóng_gói chắc_chắn cẩn_thận bé nhà mình uống rất thích , mua liên_tục mấy hộp liền hehehe",0,0,0,1,1,0
chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm rất đẹp và chắc_chắn .,0,0,0,1,1,0
đồ cho bé và mẹ rất oke sẽ ủng_hộ shop,0,0,0,1,0,0
"giao hàng siêu nhanh , mới đặt từ chiều qua . sáng nay đã nhận được ... đóng_gói chắc_chắn",0,0,0,0,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , hạn sử_dụng còn xa mình chưa bóc sử_dụng nhưng rất ưng_ý . sẽ ủng_hộ shop lâu_dài",0,0,1,0,1,0
giao hàng gói cẩn_thận . cho shop 5 sao,0,0,0,0,1,0
"mua rất nhiều lần rồi nên không bàn tới chất_lượng nữa , đóng_gói oke không móp méo gì mà rất chắc_chắn",0,1,0,1,0,0
"săn được sale nên rẻ , sản_phẩm tốt , mua shop mal nên yên_tâm chính hãng , shop đóng_gói hơi sơ sử_dụng",1,0,0,1,-1,1
sản_phẩm tốt cảm_ơn shop đã mua lần 2 . sẽ tiếp_tục mua tiếp ủng_hộ,0,0,0,1,0,0
"sản_phẩm như hình hạn sử_dụng dài , sẽ ủng_hộ shop tiếp",0,0,1,1,0,0
lần này không bị móp hộp shop nhiều,0,0,0,0,1,0
giao hàng nhanh đóng_gói cẩn_thận chu_đáo . date sữa dài sẽ ủng_hộ lần sau,0,0,1,0,1,0
shop đóng_gói hàng chắc_chắn mua đợt sale cuối tháng 3 . có mã hoàn xu nên giá tốt hơn bình_thường,1,0,0,0,1,0
"angel giá_thành thì rẻ rùi , nhưng bé tè nhìu sẽ bị ngấm ra bên ngoài , mà mình vẫn dùng suốt",1,0,0,1,0,0
"bọc hàng rất kĩ_càng , check mã_vạch oki , mong là hàng chuẩn để ủng_hộ dài",0,0,0,0,1,1
nhận hàng siêu nhanh_chóng sẽ ủng_hộ shop dài_dài có tem chuẩn 😁,0,0,0,0,1,1
sp như mô_tả . mua lần đầu hy_vọng tốt sẽ mua tiếp . hình_ảnh mang tính_chất nhận xu,0,0,0,0,0,1
chất_lượng chưa sử_dụng nên chưa biết . sh phục_vụ chưa tốt,0,-1,0,0,0,0
"hàng chính hãng , hạn sử_dụng còn dài , nhưng shop gói nhiều miếng xốp quá , không thân_thiện môi_trường .",0,0,1,0,-1,1
"giao nhanh , đã mua một lần rồi dùng rất thích vừa mềm vừa mỏng lại rẻ rất kinh_tế luôn",1,0,0,1,1,0
"bọc hàng chắc_chắn , không bị móp méo , chưa sử_dụng nhưng nhìn hàng chắc là hàng chuẩn",0,0,0,0,1,1
chất_lượng sản_phẩm tuyệt tốt động gói sản_phẩm chắc_chắn giao hàng nhanh giao hàng nhanh giao hàng nhanh,0,0,0,1,1,0
gói hàng cẩn_thận,0,0,0,0,1,0
"hộp bị méo , lần đầu mua nên chưa biết chất_lượng thế_nào . hộp bị méo , lần đầu mua nên chưa biết chất_lượng thế_nào . hộp bị méo , lần đầu mua nên chưa biết chất_lượng thế_nào",0,0,0,0,-1,0
"lấy tạm ảnh , ship hàng siêu siêu nhanh , bôi cho bé 2 buổi rồi , tks shop nhiều",0,0,0,0,1,0
giao hàng siêu nhanh shop tv nhiệt_tình cho shop 5 sao . sẽ ủng_hộ shop dài_dài,0,1,0,0,1,0
vì shiper chối quá nên cho 3 * thôi .,0,0,0,0,-1,0
chất_lượng tuyệt_vời,0,0,0,1,0,0
shop ship hàng nhanh . đóng_gói hàng kỹ . đánh_giá shop 5 sao .,0,0,0,0,1,0
sữa loãng không được đặc,0,0,0,-1,0,0
hàng đóng_gói cẩn hàng . giao hàng nhanh . rất tốt,0,0,0,0,1,0
"chất_lượng tốt , giao hàng siêu nhanh , 1 hộp bị méo 1 tý nhưng không sao không ảnh_hưởng gì",0,0,0,1,1,0
mua 2 hộp 1 hộp bị móp .,0,0,0,0,-1,0
"sản_phẩm phù_hợp với giá tiền , mọi người nên mua nhé , hình_ảnh mang tính_chất hoàn_xu",1,0,0,0,0,0
"hsd còn xa , đóng_gói cẩn_thận nhưng giao hơi",0,0,1,1,-1,0
"đã mua hàng nhiều lần đều hài_lòng , đóng_gói kỹ , giao nhanh , hạn sử_dụng xa",0,0,1,0,1,0
giao hàng siêu nhanh,0,0,0,0,1,0
shop giao hàng rất nhanh . balo tặng cũng oke nhưng quả đóng_gói thì khá thất_vọng cho shope mall . hàng_không ảnh_hưởng gì nhưng đóng_gói bên trong rất sơ sử_dụng không như các hãng sữa khác m mua trước_đây,0,1,0,0,-1,0
"chất_lượng sản_phẩm tốt xứng với giá tiền , cám_ơn shop nhiều lắm vì đã dành cho ng tiêu_dùng chúng_tôi 1 sản_phẩm_chất_lượng mà giá lại đẹp như_vậy , sẽ còn ủng_hộ tiếp lần sau , thank_youuui",1,0,0,1,0,0
hộp bị va_đập mạnh do vận_chuyển .,0,0,0,0,-1,0
đã nhận được hàng . shop giao hàng nhanh và đóng_gói chắc_chắn .,0,0,0,0,1,0
